Country,City,Location_ID,Location_Name,Type_of_Attraction,Attraction_Category,Latitude,Longitude,Date,PedsSen_Count,Weather_Temperature,Weather_Wind_Gust,Weather_Relative_Humidity,Weather_Precipitation,Is_Holiday
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-08-15,122460.14598916688,17.607832,31.814999,75.53173,5.3,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-08-16,132516.14598916686,15.112,29.79,66.94355,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-08-17,131123.14598916686,16.084917,31.364998,69.37299,0.1,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-08-18,110565.14598916688,16.347418,32.909996,68.36375,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-08-19,121452.14598916688,15.922417,33.914997,81.136826,5.1,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-08-20,129592.14598916688,14.703668,48.254997,68.428696,2.6,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-08-21,129655.14598916688,15.21825,37.124992,76.04199,2.1999998,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-08-22,125886.14598916688,15.7369995,40.244995,76.038536,5.7999997,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-08-23,146578.14598916686,14.7245,46.229996,71.668434,11.800001,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-08-24,129199.14598916688,13.622415,37.905003,70.28705,0.1,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-08-25,115560.14598916688,14.389084,44.370003,70.897865,1.1,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-08-26,133054.14598916686,16.501585,34.2,74.544655,0.3,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-08-27,128287.14598916688,18.4495,33.869995,80.90167,25.900002,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-08-28,129890.14598916688,16.143248,26.43,75.56176,0.3,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-08-29,135879.14598916686,14.976583,33.51,71.20968,0.1,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-08-30,146821.14598916686,12.984916,16.965,79.99557,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-08-31,158270.14598916686,14.376582,20.745,82.99983,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-01,109266.14598916688,15.770333,21.795002,87.69983,1.9,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-02,111219.14598916688,15.612,20.985,89.96616,5.5000005,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-03,138971.14598916686,13.555748,26.174997,79.22857,0.6,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-04,136464.14598916686,12.432835,30.99,76.86174,5.4,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-05,129954.14598916688,15.120332,43.155,81.18394,1.5000001,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-06,142159.14598916686,17.132833,32.699997,88.03738,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-07,145625.14598916686,16.393251,18.570004,91.22107,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-08,107091.14598916688,15.153667,32.835,83.331535,0.1,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-09,127334.14598916688,13.543251,42.780003,70.92803,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-10,173488.14598916686,13.484918,49.43999,70.53437,0.8,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-11,179255.14598916686,11.137001,47.93999,64.88395,0.3,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-12,182059.14598916686,10.3203335,31.755,69.38047,0.2,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-13,204096.14598916686,10.945332,16.95,69.19199,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-14,171427.14598916686,15.816167,28.274996,76.68536,1.2,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-15,136168.14598916686,15.59325,26.010002,79.1639,0.4,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-16,166168.14598916686,13.328668,18.435,82.34403,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-17,154652.14598916686,13.432834,15.030001,85.80106,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-18,148237.14598916686,13.3724165,16.904999,88.01226,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-19,157420.14598916686,14.243249,15.99,86.00463,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-20,158552.14598916686,14.118249,24.030003,87.34406,0.4,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-21,155998.14598916686,14.9974165,34.949997,87.35557,5.7000003,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-22,111100.14598916688,14.726585,33.749996,88.67758,2.7999997,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-23,135612.14598916686,13.878665,26.070002,84.7527,0.70000005,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-24,159381.14598916686,12.082833,27.794998,74.26659,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-25,144545.14598916686,9.949501,25.349998,88.43697,13.700001,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-26,131421.1459891669,11.464082,35.309998,87.04382,15.9,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-27,180360.14598916686,10.082834,42.675003,68.601685,0.2,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-28,161284.14598916686,9.989083,24.479998,79.357086,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-29,110205.14598916688,11.912,56.609997,78.125206,9.4,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-09-30,151870.14598916686,11.659916,30.51,87.20809,3.2,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-01,155047.14598916686,12.232835,33.374996,80.96751,4.2,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-02,151010.14598916686,13.109916,38.34,77.04103,0.6,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-03,155651.14598916686,12.3411665,35.01,74.097145,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-04,159742.14598916686,14.076584,41.879993,83.5826,0.5,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-05,144853.14598916686,14.178668,53.114994,81.97851,6.2,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-06,130364.14598916688,13.878666,36.764996,85.69253,18.900002,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-07,145627.14598916686,13.691167,26.234999,84.5093,2.2,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-08,145918.14598916686,13.1744995,29.760002,86.640564,4.6999993,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-09,153377.14598916686,11.743252,41.745,80.74791,2.9,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-10,165009.14598916686,8.114083,27.479998,72.089836,2.5,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-11,179754.14598916686,7.357834,23.729996,74.98597,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-12,173905.14598916686,8.151584,37.709995,70.20426,0.2,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-13,144928.14598916686,7.9140835,26.505001,72.32596,0.4,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-14,151877.14598916686,10.789083,18.105001,79.4691,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-15,152467.14598916686,13.920331,42.87,89.655876,7.1,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-16,146082.14598916686,14.686999,22.59,94.00599,7.1,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-17,158743.14598916686,12.634918,28.424997,83.143394,0.1,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-18,162673.14598916686,13.197415,35.010002,86.61686,7.899999,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-19,164140.14598916686,12.1744995,27.720001,77.703926,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-20,126740.14598916688,13.995332,76.034996,71.72507,7.8999996,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-21,153509.14598916686,12.228665,44.835007,73.56434,1.9000001,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-22,158054.14598916686,11.395333,22.05,85.3006,0.1,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-23,154609.14598916686,11.126584,23.25,84.05117,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-24,141787.14598916686,14.151584,46.229996,85.882355,2.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-25,127325.14598916688,13.964084,32.609997,89.2366,6.1999993,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-26,138365.14598916686,11.576584,26.955002,81.761604,0.70000005,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-27,136337.14598916686,9.903667,30.494997,83.11912,4.2,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-28,117883.14598916688,14.034917,31.98,89.348175,0.2,1
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-29,142496.14598916686,12.151585,20.144999,88.58651,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-30,151574.14598916686,11.584918,9.840001,88.3191,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-10-31,142453.14598916686,11.336999,18.765,85.53513,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-01,148529.14598916686,11.58075,21.18,84.71653,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-02,146143.14598916686,11.541167,13.155001,87.6583,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-03,102916.14598916688,12.08075,19.755,88.94418,0.4,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-04,117702.14598916688,11.559917,22.83,85.8131,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-05,123300.14598916688,11.916167,19.349998,91.3621,0.1,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-06,126061.14598916688,14.272416,27.389996,94.0825,0.1,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-07,127917.14598916688,13.4495,39.045002,90.121635,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-08,140938.14598916686,12.239085,34.425,87.019775,0.4,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-09,133951.14598916686,11.662002,23.625002,88.92444,0.5,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-10,98787.14598916688,12.116168,19.124998,89.85443,1.1,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-11,117179.14598916688,7.8849163,13.335,89.76823,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-12,134382.14598916686,6.0849166,15.554997,94.25448,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-13,143450.14598916686,7.20575,24.240002,92.45951,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-14,130354.14598916688,11.9349165,16.484999,94.92869,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-15,139271.14598916686,11.9244995,21.9,89.833824,0.1,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-16,140523.14598916686,9.884916,31.619997,83.78727,0.7,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-17,96996.14598916688,8.0182495,31.665003,87.2739,1.5000001,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-18,98596.14598916688,6.434917,28.080002,89.339386,15.599999,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-19,131058.14598916688,4.793249,35.94,78.17124,12.6,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-20,153710.14598916686,1.8390832,30.839998,83.17785,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-21,150517.14598916686,2.26825,30.644999,80.34008,0.1,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-22,155677.14598916686,2.99325,40.394997,77.216034,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-23,139418.14598916686,12.2245,59.804996,85.25622,32.2,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-24,127583.91256125871,11.305749,58.27499,68.71663,1.6,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-25,163716.37606396698,6.6682506,47.024994,80.29608,0.3,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-26,174238.0,4.2411666,21.645,83.23191,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-27,182157.0,2.9744997,17.699999,87.38068,0.1,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-28,172896.0,7.270334,45.074997,81.279274,0.7,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-29,169797.0,12.703667,51.50999,91.44045,3.9,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-11-30,175902.0,13.641168,37.469994,88.655815,0.5,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-01,125284.0,11.462001,31.484999,88.440605,1.4000001,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-02,151191.0,6.1994996,41.745,76.99929,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-03,165698.0,4.482833,18.599998,82.35662,0.1,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-04,153936.0,8.65575,34.259995,90.21618,5.9,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-05,150110.0,9.784917,48.195,83.72587,9.9,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-06,173136.0,8.241166,44.16,81.82171,7.6999993,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-07,177977.0,7.309916,86.744995,69.13473,8.3,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-08,153837.0,7.057833,55.050003,69.173904,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-09,156725.0,8.251582,37.47,74.58973,0.6,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-10,179235.0,6.976582,25.589998,72.54185,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-11,182003.0,6.489083,22.095001,72.00326,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-12,183726.0,5.3515835,9.945,81.91839,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-13,189474.0,4.820333,19.2,86.94952,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-14,181353.0,5.9869995,38.835003,88.30045,1.4,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-15,131957.0,11.21825,55.484993,87.09281,0.6,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-16,146858.0,9.811999,44.790005,82.64869,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-17,161315.0,11.120335,39.195,87.49481,10.300001,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-18,172131.0,10.084918,44.489998,85.14619,3.2,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-19,171953.0,4.951583,46.260002,74.90934,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-20,174681.0,7.3911653,42.434994,83.332664,0.3,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-21,172396.0,8.526583,65.46,77.11934,2.6,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-22,149987.0,5.172416,65.189995,61.91472,1.3000001,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-23,146603.0,8.309917,36.104996,86.52439,0.5,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-24,105854.0,12.15575,37.05,90.504555,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-25,30694.0,10.301582,19.35,87.521576,0.0,1
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-26,76888.0,8.595334,9.045,92.98871,0.0,1
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-27,131214.0,8.214084,3.7799993,95.49607,0.1,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-28,135780.0,8.441165,17.175,92.3699,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-29,117605.0,8.728665,41.550003,85.49595,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-30,142402.0,9.597417,54.014984,80.853325,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2024-12-31,86737.0,10.4745,55.785004,85.47442,14.700001,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-01,110282.0,5.95575,42.24,84.61347,8.6,1
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-02,145063.0,1.6932501,25.214998,85.341286,0.5,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-03,142331.0,0.91616654,33.405,85.46301,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-04,147023.0,2.6890833,23.804998,85.739204,4.8999996,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-05,75317.0,3.9099162,50.879993,89.63638,25.900002,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-06,148865.0,2.2036664,49.079994,81.81661,0.8000001,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-07,145410.0,1.3140833,41.024998,83.66917,0.2,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-08,151945.0,-0.20883335,21.465,89.912254,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-09,154893.0,-0.6900833,31.02,88.36493,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-10,145826.0,3.8661668,30.15,71.82108,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-11,147349.0,6.3661666,32.595,89.60392,2.7,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-12,114931.0,6.695333,18.345,90.16274,1.2,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-13,141798.0,11.714084,36.614998,85.78784,1.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-14,166990.0,11.851583,19.83,89.89292,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-15,161473.0,7.234916,8.58,90.770164,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-16,161306.0,6.716166,12.99,89.30944,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-17,147181.0,8.247417,13.124999,87.0861,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-18,173702.0,8.332832,24.585,84.36825,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-19,108085.0,7.3161674,26.85,84.510826,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-20,154967.0,7.7286677,8.625001,93.95929,3.5,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-21,168025.0,6.459917,17.205,90.888145,0.0,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-22,180023.75714285715,5.264083,16.95,89.91305,0.3,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-23,153457.64285714284,5.980749,38.835003,82.96798,4.7,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-24,72470.51428571428,6.747416,81.9,66.72605,9.5,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-25,161799.51428571428,3.6578333,36.465004,73.79278,2.1,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-26,92218.51428571428,5.5974164,50.114998,84.04903,11.499999,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-27,178954.51428571428,6.907833,35.744995,82.99833,16.7,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Cultural,53.3438,-6.254,2025-01-28,164647.51428571428,6.141166,36.105003,90.25642,4.6,0
